' Title Id;Description;Product code;Company Code;Notes;Versions;Region;Available on cdn;ico file Id;Native Resolution; Native Fps; Cap effect (NOEF, SYNCSCR, SYNCSCR)
'0005000010189100';Soul Axiom;wup-n-baxe;-;-;-;usa;yes;'0005000010188E00';720;60;SYNCSCR
'0005000010189200';Sportsball;wup-n-bspe;011c;-;v0;eur;yes;'0005000010189200';720;60;SYNCSCR
'0005000010189300';The Fall;wup-n-btfe;-;-;v32;usa;yes;'0005000010189300';720;60;SYNCSCR
'0005000010189500';Sp;wup-n-btkj;-;-;v1;jpn;yes;'0005000010189500';720;60;SYNCSCR
'0005000010189A00';Temple Of Yog;wup-n-btye;-;-;-;usa;yes;'0005000010189A00';720;60;SYNCSCR
'0005000010189B00';Midtown Crazy Race;wup-p-bcrp;-;-;v0;eur;yes;'0005000010189B00';720;60;SYNCSCR
'0005000010189C00';Trine Enchanted Edition;wup-p-btep;-;-;v1;eur;yes;'0005000010189C00';720;60;SYNCSCR
'0005000010189E00';Trine Enchanted Edition;wup-n-btee;-;-;v1;usa;yes;'0005000010189C00';720;60;SYNCSCR
'0005000010189F00';Shadow Puppeteer;wup-n-bpte;-;-;16,32;usa;yes;'0005000010189F00';720;60;SYNCSCR
'000500001018A100';Teslagrad;wup-n-wgde;-;-;v16;usa;yes;'0005000010161B00';720;60;SYNCSCR
'000500001018A200';Darts Up;wup-p-wdup;-;-;v0;eur;yes;'0005000010135100';720;60;SYNCSCR
'000500001018A400';Poker Dice Solitaire Future;wup-n-bpse;-;-;v0;usa;yes;'000500001018A400';720;60;SYNCSCR
'000500001018A700';Dinox;wup-p-bdnp;-;-;-;eur;yes;'000500001018A700';720;60;SYNCSCR
'000500001018A800';Mission Math-Sabotage At The Space Station;wup-p-admp;-;-;-;eur;yes;'000500001018A800';720;60;SYNCSCR
'000500001018A900';Thomas Was Alone;wup-p-btwp;-;-;v0;eur;yes;'000500001018A900';720;60;SYNCSCR
'000500001018AB00';Affordable Space Adventures;wup-n-afse;-;-;v0;usa;yes;'000500001018AB00';720;60;SYNCSCR
'000500001018AF00';Teslapunk;wup-p-btle;-;-;-;usa;yes;'000500001018AF00';720;60;SYNCSCR
'000500001018B000';Thomas Was Alone;wup-n-btwe;-;-;v0;usa;yes;'000500001018A900';720;60;SYNCSCR
'000500001018B200';Esper Dream;wup-n-fd4j;-;-;v0;jpn;yes;'000500001018B200';720;60;SYNCSCR
'000500001018B500';Stinger;wup-n-fd6e;-;-;v0;usa;yes;'000500001018B500';720;60;SYNCSCR
'000500001018B900';Mappy-land;wup-n-fd9e;-;-;v0;usa;yes;'000500001018B900';720;60;SYNCSCR
'000500001018BA00';Mappy-land;wup-n-fd9p;-;-;v0;eur;yes;'000500001018B900';720;60;SYNCSCR
'000500001018BD00';Blaster Master;wup-n-febe;-;-;v0;usa;yes;'000500001018BD00';720;60;SYNCSCR
'000500001018BE00';Blaster Master;wup-n-febp;-;-;v0;eur;yes;'000500001018BD00';720;60;SYNCSCR
'000500001018C400';Fsf;wup-n-bsfj;00af;-;v16;jpn;yes;'000500001018C400';720;60;SYNCSCR
'000500001018C600';The Swapper;wup-p-axzp;-;-;v1;eur;yes;'000500001018C600';720;60;SYNCSCR
'000500001018C700';The Swapper;wup-n-axzj;-;-;v0;jpn;yes;'000500001018C600';720;60;SYNCSCR
'000500001018CB00';Lone Survivor-The Director s Cut;wup-p-bswp;-;-;v1;eur;yes;'000500001018CB00';720;60;SYNCSCR
'000500001018CC00';Planes Fire Rescue;wup-p-afrp;-;-;v0;eur;yes;'000500001018CC00';720;60;SYNCSCR
'000500001018CD00';Cake Ninja 3-The Legend Continues;wup-p-acnp;-;-;v0;eur;yes;'000500001018CD00';720;60;SYNCSCR
'000500001018CF00';Adventures Of Pip;wup-n-bape;-;-;v0;usa;yes;'00050000101E5600';720;60;SYNCSCR
'000500001018D000';Iqtest;wup-n-aqte;-;-;v0;usa;yes;'000500001018D000';720;60;SYNCSCR
'000500001018D100';Lone Survivor-The Director s Cut;wup-n-alse;-;-;v1;usa;yes;'000500001018CB00';720;60;SYNCSCR
'000500001018D300';The Swapper;wup-n-axze;-;-;v0;usa;yes;'000500001018C600';720;60;SYNCSCR
'000500001018D400';Cake Ninja 3-The Legend Continues;wup-n-acne;-;-;v0;usa;yes;'000500001018CD00';720;60;SYNCSCR
'000500001018D700';Shut The Box;wup-n-bshe;-;-;v0;usa;yes;'000500001018D700';720;60;SYNCSCR
'000500001018D800';Steamworld Dig;wup-p-adgp;-;-;v0;eur;yes;'000500001018D800';720;60;SYNCSCR
'000500001018D900';Lost Reavers;wup-n-aphj;00af;-;v17;jpn;yes;'000500001018D900';720;60;SYNCSCR
'000500001018DB00';Super Mario Maker;wup-n-amaj;1;-;v48;jpn;yes;'000500001018DC00';720;60;SYNCSCR
'000500001018DC00';Super Mario Maker;wup-n-amae;1;-;v48;usa;yes;'000500001018DC00';720;60;SYNCSCR
'000500001018DD00';Super Mario Maker;wup-p-amap;1;-;v16;eur;yes;'000500001018DC00';720;60;SYNCSCR
'000500001018DE00';Tetrobot And Co;wup-p-atcp;00nk;-;v0;eur;yes;'000500001018DE00';720;60;SYNCSCR
'000500001018E400';Super Ghouls n Ghosts;wup-n-pbse;-;-;v0;usa;yes;'000500001018E500';720;60;SYNCSCR
'000500001018E500';Super Ghouls n Ghosts;wup-n-pbsp;-;-;v0;eur;yes;'000500001018E500';720;60;SYNCSCR
'000500001018E700';Mega Man Bass;wup-n-pbte;-;-;v0;usa;yes;'000500001018E700';720;60;SYNCSCR
'000500001018E800';Mega Man Bass;wup-n-pbtp;-;-;v0;eur;yes;'000500001018E800';720;60;SYNCSCR
'000500001018EA00';Mega Man Zero 2;wup-n-pbue;-;-;v0;usa;yes;'000500001018EA00';720;60;SYNCSCR
'000500001018EB00';Mega Man Zero 2;wup-n-pbup;-;-;v0;eur;yes;'000500001018EA00';720;60;SYNCSCR
'000500001018EC00';Soon Shine;wup-n-bsne;-;-;v0;usa;yes;'000500001018EC00';720;60;SYNCSCR
'000500001018ED00';Tetrobot And Co;wup-n-atce;00nk;-;v0;eur;yes;'000500001018DE00';720;60;SYNCSCR
'000500001018EE00';Don t Touch Anything Free;wup-n-ante;-;-;v1;usa;yes;'000500001018EE00';720;60;SYNCSCR
'000500001018F100';Steamworld Dig;wup-n-adge;-;-;v0;usa;yes;'000500001018D800';720;60;SYNCSCR
'000500001018F300';Xavier;wup-n-axae;-;-;v0;usa;yes;'000500001018F300';720;60;SYNCSCR
'000500001018F400';Angry Video Game Nerd Adventures;wup-n-avge;-;-;v1;usa;yes;'000500001018F400';720;60;SYNCSCR
'000500001018F500';Dinox;wup-n-bdne;-;-;-;usa;yes;'000500001018A700';720;60;SYNCSCR
'000500001018F600';Jumpy Cat;-;-;-;v0;usa;yes;'000500001018F600';720;60;SYNCSCR
'000500001018F800';Mission Math-Sabotage At The Space Station;wup-n-adme;-;-;-;usa;yes;'000500001018F800';720;60;SYNCSCR
'000500001018F900';Toss N Go;wup-n-atge;-;-;v1;usa;yes;'000500001018F900';720;60;SYNCSCR
'000500001018FB00';Alphadia Genesis;wup-n-wgee;-;-;v1;usa;yes;'000500001018FB00';720;60;SYNCSCR
'000500001018FD00';Penguins Of Madagascar;wup-n-apge;-;-;v0;usa;yes;'000500001018FD00';720;60;SYNCSCR
'000500001018FE00';Senseby Play.me;wup-n-bplp;-;-;v0;eur;yes;'000500001018FE00';720;60;SYNCSCR
'000500001018FF00';Harvest Moon More Friends Of Mineral Town;wup-n-pbve;-;-;v0;usa;yes;'000500001018FF00';720;60;SYNCSCR
'0005000010190000';Harvest Moon More Friends Of Mineral Town;wup-n-pbwe;-;-;v0;usa;yes;'0005000010190000';720;60;SYNCSCR
'0005000010190100';Amiibo;wup-p-aalj;-;-;v0;jpn;notmd;'0005000010190100';720;60;SYNCSCR
'0005000010190300';Mario And Sonic The Rio 2016 Olympic Games;wup-u-abjj;1;-;48;jpn;yes;'0005000010190300';720;30;SYNCSCR
'0005000010190400';Red Riding Hood;wup-n-arhe;-;-;v0;usa;yes;'0005000010190400';720;60;SYNCSCR
'0005000010190E00';Genghis Khan II-Clan Of The Grey Wolf;wup-n-jc7e;-;-;v0;usa;yes;'0005000010190E00';720;60;SYNCSCR
'0005000010191100';Super Edfearth Defense Force;wup-n-jdaj;-;-;v0;jpn;yes;'0005000010191100';720;60;SYNCSCR
'0005000010191200';Super Edfearth Defense Force;wup-n-jdae;-;-;v0;usa;yes;'0005000010191100';720;60;SYNCSCR
'0005000010191400';Rival Turf;wup-n-jdbe;-;-;v0;usa;yes;'0005000010191400';720;60;SYNCSCR
'0005000010191700';99 Moves;wup-p-bmvp;00up;-;v16;eur;yes;'0005000010183900';720;60;SYNCSCR
'0005000010191800';Rock n Racing Off Road;wup-p-waep;00up;-;v16;eur;yes;'0005000010191800';720;60;SYNCSCR
'0005000010192000';-;wup-n-bt9j;00af;-;v0;jpn;yes;'0005000010192000';720;60;SYNCSCR
'0005000010192100';Lego;wup-n-alaj;-;-;v0;jpn;yes;'0005000010192100';720;30;SYNCSCR
'0005000010192200';-;wup-p-brsj;00af;-;v18;jpn;notmd;'0005000010192200';720;60;SYNCSCR
'0005000010192500';Duck Hunt;wup-n-fehe;-;-;v1;usa;yes;'0005000010192600';720;60;SYNCSCR
'0005000010192600';Duck Hunt;wup-n-fehp;-;-;v1;eur;yes;'0005000010192600';720;60;SYNCSCR
'0005000010192800';Mega Man Battle Network 4 Blue Moon;wup-n-pbxe;-;-;v0;usa;yes;'0005000010192800';720;60;SYNCSCR
'0005000010192900';Mega Man Battle Network 4 Blue Moon;wup-n-pbxp;-;-;v0;eur;yes;'0005000010192900';720;60;SYNCSCR
'0005000010192B00';Mega Man Battle Network 4 Red Sun;wup-n-pbye;-;-;v0;usa;yes;'0005000010192B00';720;60;SYNCSCR
'0005000010192C00';Mega Man Battle Network 4 Red Sun;wup-n-pbyp;-;-;v0;eur;yes;'0005000010192C00';720;60;SYNCSCR
'0005000010192E00';Mega Man Zero3;wup-n-pbze;-;-;v0;usa;yes;'0005000010192E00';720;60;SYNCSCR
'0005000010192F00';Mega Man Zero3;wup-n-pbzp;-;-;v0;eur;yes;'0005000010192E00';720;60;SYNCSCR
'0005000010193100';Final Fightone;wup-n-pb2e;-;-;v0;usa;yes;'0005000010193100';720;60;SYNCSCR
'0005000010193200';Final Fightone;wup-n-pb2p;-;-;v0;eur;yes;'0005000010193100';720;60;SYNCSCR
'0005000010193300';Legend Of Kay Anniversary;wup-p-blkp;006v;-;v0;eur;yes;'0005000010193300';1080;60;SYNCSCR
'0005000010193400';Legend Of Kay Anniversary;wup-n-blke;-;-;v1;usa;yes;'0005000010193300';1080;60;SYNCSCR
'0005000010193900';Flapp And Zegeta;wup-n-afze;-;-;v0;usa;yes;'0005000010193900';720;60;SYNCSCR
'0005000010193D00';Tiny Galaxy;wup-n-btge;-;-;v0;usa;yes;'0005000010193D00';720;60;SYNCSCR
'0005000010193E00';Twisted Fusion;wup-p-atfe;-;-;-;usa;yes;'0005000010193E00';720;60;SYNCSCR
'0005000010193F00';The Penguins Of Madagascar;wup-p-apgp;00vz;-;v0;eur;yes;'0005000010193F00';720;60;SYNCSCR
'0005000010194000';Meme Run;-;-;-;v16;usa;yes;'0005000010194000';720;60;SYNCSCR
'0005000010194200';Lego Dimensions;wup-n-apze;00wr;-;v16;usa;notmd;'0005000010194200';720;30;SYNCSCR
'0005000010194600';One;wup-n-pb2j;-;-;v0;jpn;yes;'0005000010194600';720;60;SYNCSCR
'0005000010194900';Antarctic Adventure;wup-n-mnnj;-;-;v0;jpn;yes;'0005000010194900';720;60;SYNCSCR
'0005000010195000';Hypersport S22;wup-n-mnvj;-;-;v0;jpn;yes;'0005000010195000';720;60;SYNCSCR
'0005000010195300';Gradius;wup-n-mnyj;-;-;v0;jpn;yes;'0005000010119700';720;60;SYNCSCR
'0005000010195700';Mario Kart DS;wup-n-dace;-;-;v0;usa;yes;'0005000010195700';720;60;SYNCSCR
'0005000010195800';Mario Kart DS;wup-n-dacp;-;-;v0;eur;yes;'0005000010195700';720;60;SYNCSCR
'0005000010195900';New;wup-n-dadj;-;-;v0;jpn;yes;'0005000010195900';720;60;SYNCSCR
'0005000010195A00';New Super Mario Bros;wup-n-dade;-;-;v0;usa;yes;'0005000010195A00';720;60;SYNCSCR
'0005000010195B00';New Super Mario Bros;wup-n-dadp;-;-;v1;eur;yes;'0005000010195A00';720;60;SYNCSCR
'0005000010195C00';Cosmophony;wup-p-bcyp;-;-;v1;eur;yes;'0005000010195C00';720;60;SYNCSCR
'0005000010195D00';Lego Dimensions;wup-u-apzp;00wr;-;v32;eur;notmd;'0005000010194200';720;30;SYNCSCR
'0005000010195E00';Rock Zombie;wup-n-arze;-;-;v0;usa;yes;'0005000010195E00';720;60;SYNCSCR
'0005000010195F00';Arrow Time U;wup-n-arue;-;-;v16;usa;yes;'0005000010195F00';720;60;SYNCSCR
'0005000010196000';Ninja Pizza Girl;wup-n-anpe;-;-;-;usa;yes;'0005000010196000';720;60;SYNCSCR
'0005000010196900';The Ignition Factor;wup-n-jene;-;-;v0;usa;yes;'0005000010196900';720;60;SYNCSCR
'0005000010196B00';Flight of Light;-;-;-;-;-;-;'0005000010196B00';1080;60;SYNCSCR
'0005000010197200';Cosmophony;wup-n-bcye;-;-;v16;usa;yes;'0005000010195C00';720;60;SYNCSCR
'0005000010197300';Electronic Super Joy-Groove City;wup-n-bese;-;-;v16;usa;yes;'0005000010197300';1080;60;SYNCSCR
'0005000010197800';Costume Quest 2;wup-p-acqp;011s;-;v0;eur;yes;'000500001017DA00';720;60;SYNCSCR
'0005000010197D00';Devil s Third;-;-;-;v0;jpn;yes;'0005000010177600';720;60;NOEF
'0005000010197E00';Medabots-Rokusho;wup-n-pb5p;-;-;v0;eur;yes;'0005000010197E00';720;60;SYNCSCR
'0005000010197F00';Medabots-Rokusho;wup-n-pb5e;-;-;-;usa;yes;'0005000010197F00';720;60;SYNCSCR
'0005000010198000';Corever;wup-n-pb5j;-;-;v0;jpn;yes;'0005000010198000';720;60;SYNCSCR
'0005000010198100';Medabots-Metabee;wup-n-pb6p;-;-;v0;eur;yes;'0005000010198100';720;60;SYNCSCR
'0005000010198200';Medabots-Metabee;wup-n-pb6e;-;-;-;usa;yes;'0005000010198200';720;60;SYNCSCR
'0005000010198300';Core ver;wup-n-pb6j;-;-;v0;jpn;yes;'0005000010198300';720;60;SYNCSCR
'0005000010198700';Watchup-Your Daily Newscast;wup-n-awue;-;-;v1;usa;yes;'0005000010198700';720;60;SYNCSCR
'0005000010198900';Yoshis Island DS;wup-n-daee;-;-;v0;usa;yes;'0005000010198900';720;60;SYNCSCR
'0005000010198A00';Yoshis Island DS;wup-n-daep;-;-;v0;eur;yes;'0005000010198900';720;60;SYNCSCR
'0005000010198C00';Big Brain Academy;wup-n-dafe;-;-;-;usa;yes;'0005000010198C00';720;60;SYNCSCR
'0005000010198D00';Big Brain Academy;wup-n-dafp;-;-;v0;eur;yes;'0005000010198C00';720;60;SYNCSCR
'0005000010198F00';Terraria;wup-p-btxp;-;-;-;eur;yes;'0005000010198F00';720;60;SYNCSCR
'0005000010199200';Donkey Kong 64;wup-n-naae;-;-;v0;usa;yes;'0005000010199200';720;60;SYNCSCR
'0005000010199300';Donkey Kong 64;wup-n-naap;-;-;v0;eur;yes;'0005000010199200';720;60;SYNCSCR
'0005000010199500';Supermario 64;wup-n-nabe;-;-;v0;eur;yes;'0005000010199500';720;60;SYNCSCR
'0005000010199700';Paper Mario;wup-n-nace;-;-;v0;usa;yes;'0005000010199700';720;60;SYNCSCR
'0005000010199800';Paper Mario;wup-n-nacp;-;-;v0;eur;yes;'0005000010199700';720;60;SYNCSCR
'0005000010199B00';TLOZ Ocarina Of Time;wup-n-nade;-;-;v0;usa;yes;'0005000010199C00';720;60;SYNCSCR
'0005000010199C00';TLOZ Ocarina Of Time;wup-n-nadp;-;-;v0;eur;yes;'0005000010199C00';720;60;SYNCSCR
'0005000010199E00';High Strangeness;wup-n-bhse;-;-;v0;usa;yes;'0005000010199E00';720;60;SYNCSCR
'0005000010199F00';Maze;wup-n-bmze;-;-;v0;usa;yes;'0005000010199F00';720;60;SYNCSCR
'000500001019A100';Shapes Of Gray;wup-n-bsge;-;-;v0;usa;yes;'000500001019A100';720;60;SYNCSCR
'000500001019A300';Spikey Walls;wup-n-bwle;-;-;v0;usa;yes;'000500001019A300';720;60;SYNCSCR
'000500001019A600';Badland-Game Of The Year Edition;wup-n-bade;-;-;v0;usa;yes;'00050000101A5D00';720;60;SYNCSCR
'000500001019A700';Blok Drop X Twisted Fusion;wup-n-blxe;-;-;v0;usa;yes;'000500001019A700';720;60;SYNCSCR
'000500001019AB00';High Strangeness;wup-p-bhsp;-;-;v0;eur;yes;'0005000010199E00';720;60;SYNCSCR
'000500001019AD00';Elliot Quest;wup-n-beqe;011a;-;v48;usa;yes;'000500001019AD00';720;60;SYNCSCR
'000500001019AE00';Family Tennis SP;wup-n-wlke;-;-;v16;usa;yes;'000500001019AE00';720;60;SYNCSCR
'000500001019B000';Tachyon Project;wup-n-btce;-;-;-;usa;yes;'000500001019B200';720;60;SYNCSCR
'000500001019B200';Tachyon Project;wup-p-btcp;-;-;-;eur;yes;'000500001019B200';720;60;SYNCSCR
'000500001019B900';Super Robo Mouse;wup-p-wmwp;-;-;-;eur;yes;'000500001017A900';720;60;SYNCSCR
'000500001019BA00';Blok Drop X Twisted Fusion;wup-p-bldp;-;-;v0;eur;yes;'000500001019A700';720;60;SYNCSCR
'000500001019BC00';Super Street Fighter II-Turbo Revival;wup-n-pb9p;-;-;v0;eur;yes;'000500001019BC00';720;60;SYNCSCR
'000500001019BD00';Super Street Fighter II-Turbo Revival;wup-n-pb9e;-;-;-;usa;yes;'000500001019BD00';720;60;SYNCSCR
'000500001019BE00';Super Street Fighter II-X Revival;wup-n-pb9j;-;-;v0;jpn;yes;'000500001019BE00';720;60;SYNCSCR
'000500001019C100';Spy Chameleon;wup-n-bc9e;-;-;v0;usa;yes;'000500001019C100';720;60;SYNCSCR
'000500001019C300';Terraria;wup-n-btxe;-;-;-;usa;yes;'0005000010198F00';720;60;SYNCSCR
'000500001019C800';TLOZ Twilight Princess HD;wup-n-azaj;-;-;v82;jpn;yes;'000500001019E500';1080;30;SPEED
'000500001019C900';Alphadia Genesis;wup-p-wgep;-;-;v0;eur;yes;'000500001018FB00';720;60;SYNCSCR
'000500001019CA00';Rock Zombie;wup-p-arzp;-;-;v0;eur;yes;'0005000010195E00';720;60;SYNCSCR
'000500001019CC00';Super Mario Galaxy 2;wup-n-vaae;-;-;v0;usa;yes;'000500001019CC00';720;60;SYNCSCR
'000500001019CD00';Super Mario Galaxy 2;wup-n-vaap;-;-;v0;eur;yes;'000500001019CC00';720;60;SYNCSCR
'000500001019CF00';Donkey Kong Countryreturns;wup-n-vabe;-;-;-;usa;yes;'000500001019CF00';720;60;SYNCSCR
'000500001019D000';Donkey Kong Countryreturns;wup-n-vabp;-;-;v0;eur;yes;'000500001019CF00';720;60;SYNCSCR
'000500001019D100';Punch-out;wup-n-vacj;-;-;v0;jpn;yes;'0005000010108C00';720;60;SYNCSCR
'000500001019D200';Punch-out;wup-n-vace;-;-;v0;usa;yes;'0005000010108C00';720;60;SYNCSCR
'000500001019D300';Punch-out;wup-n-vacp;-;-;v0;eur;yes;'0005000010108C00';720;60;SYNCSCR
'000500001019D400';Wii;wup-n-vadj;-;-;v0;jpn;yes;'000500001019D400';720;60;SYNCSCR
'000500001019D500';Kirby s Return To Dream Land;wup-n-vade;-;-;v0;usa;yes;'000500001019D500';576;60;SYNCSCR
'000500001019D600';Kirby s Adventure Wii;wup-n-vadp;-;-;v0;eur;yes;'0005000010107A00';576;60;SYNCSCR
'000500001019D700';Xenoblade Chronicles;-;-;-;v0;jpn;yes;'000500001019D700';720;30;SPEED
'000500001019D800';Xenoblade Chronicles;wup-n-vaee;-;-;-;usa;yes;'000500001019D700';1080;30;SPEED
'000500001019D900';Xenoblade Chronicles;wup-n-vaep;-;-;v0;eur;yes;'000500001019D700';1080;30;SPEED
'000500001019DA00';New Super Mario Broswii;-;-;-;v1;jpn;yes;'000500001019DA00';720;60;SYNCSCR
'000500001019DC00';New Super Mario Broswii;wup-n-vafp;-;-;v0;eur;yes;'000500001019DA00';720;60;SYNCSCR
'000500001019DD00';Metroid Prime-Trilogy;wup-n-vage;-;-;v0;usa;yes;'000500001019DE00';720;60;SYNCSCR
'000500001019DE00';Metroid Prime-Trilogy;wup-n-vagp;-;-;v0;eur;yes;'000500001019DE00';720;60;SYNCSCR
'000500001019DF00';Metroid-Other M;wup-n-vahj;-;-;v0;jpn;yes;'000500001019DF00';720;60;SYNCSCR
'000500001019E000';Metroid-Other M;wup-n-vahe;-;-;-;usa;yes;'000500001019E000';720;60;SYNCSCR
'000500001019E100';Metroid-Other M;wup-n-vahp;-;-;-;eur;yes;'000500001019E000';720;60;SYNCSCR
'000500001019E200';PokePark Wii Pikachu s Adventure;-;-;-;v0;jpn;notmd;'000500001019E200';720;60;SYNCSCR
'000500001019E300';PokePark Wii Pikachu s Adventure;wup-n-vaje;-;-;-;usa;yes;'000500001019E200';720;60;SYNCSCR
'000500001019E400';PokePark Wii Pikachu s Adventure;wup-n-vajp;-;-;v0;eur;yes;'000500001019E200';720;60;SYNCSCR
'000500001019E500';TLOZ Twilight Princess HD;wup-n-azae;1;-;v81;usa;yes;'000500001019E500';1080;30;SPEED
'000500001019E600';TLOZ Twilight Princess HD;wup-p-azap;1;-;v81;eur;yes;'000500001019E500';1080;30;SPEED
'000500001019ED00';Starwhal;wup-n-bjte;-;-;v0;usa;yes;'000500001019ED00';720;60;SYNCSCR
'000500001019EE00';Zombie Defense;wup-n-azde;-;-;v2;usa;yes;'000500001019EE00';720;60;SYNCSCR
'000500001019EF00';Mega Man Zero 4;wup-n-pcap;-;-;v0;eur;yes;'000500001019EF00';720;60;SYNCSCR
'000500001019F000';Mega Man Zero 4;wup-n-pcae;-;-;-;usa;yes;'000500001019EF00';720;60;SYNCSCR
'000500001019F200';Mega Man Battle Network 5 Team Colonel;wup-n-pcbp;-;-;v0;eur;yes;'000500001019F200';720;60;SYNCSCR
'000500001019F300';Mega Man Battle Network 5 Team Colonel;wup-n-pcbe;-;-;-;usa;yes;'000500001019F300';720;60;SYNCSCR
'000500001019F600';Mega Man Battle Network 5 Team Protoman;wup-n-pccp;-;-;v0;eur;yes;'000500001019F600';720;60;SYNCSCR
'000500001019F700';Mega Man Battle Network 5 Team Protoman;wup-n-pcce;-;-;-;usa;yes;'000500001019F700';720;60;SYNCSCR
'000500001019FA00';Little Ninja Brothers;wup-n-feme;-;-;-;usa;yes;'000500001019FA00';720;60;SYNCSCR
'000500001019FB00';Little Ninja Brothers;wup-n-femp;-;-;v0;eur;yes;'000500001019FA00';720;60;SYNCSCR
'000500001019FD00';Flying Warriors;wup-n-fene;-;-;-;usa;yes;'000500001019FD00';720;60;SYNCSCR
'000500001019FE00';Flying Warriors;wup-n-fenp;-;-;v0;eur;yes;'000500001019FD00';720;60;SYNCSCR
'00050000101A0500';River City Ransom;wup-n-fese;-;-;v0;usa;yes;'00050000101A0500';720;60;SYNCSCR
'00050000101A0600';Street Gangs;wup-n-fesp;-;-;v0;eur;yes;'00050000101A0600';720;60;SYNCSCR
'00050000101A0C00';Spiral Nemesis;-;-;-;v0;jpn;yes;'00050000101A0C00';720;60;SYNCSCR
'00050000101A0E00';Kirby 64-The Crystal Shards;wup-n-naee;-;-;v0;eur;yes;'00050000101A0E00';576;60;SYNCSCR
'00050000101A1000';Mario Tennis;wup-n-nafe;-;-;v0;eur;yes;'00050000101A1000';720;60;SYNCSCR
'00050000101A1200';Affordable Space Adventures;wup-p-afsp;-;-;v0;eur;yes;'000500001018AB00';720;60;SYNCSCR
'00050000101A1300';Paper Monsters Recut;wup-p-wm3p;-;-;v16;eur;yes;'0005000010175400';720;60;SYNCSCR
'00050000101A1400';Ultratron;wup-p-autp;-;-;v1;eur;yes;'00050000101A1400';720;60;SYNCSCR
'00050000101A1600';Teslagrad;wup-p-wgdz;013a;-;v0;eur;notmd;'0005000010161B00';720;60;SYNCSCR
'00050000101A1800';Zombie Defense;wup-p-azdp;-;-;v1;eur;yes;'000500001019EE00';720;60;SYNCSCR
'00050000101A1B00';Swords Soldiers II;wup-n-bs2e;00rg;-;v0;usa;yes;'00050000101A1B00';720;60;SYNCSCR
'00050000101A1C00';Ultratron;wup-n-aute;-;-;v0;usa;yes;'00050000101A1400';720;60;SYNCSCR
'00050000101A1F00';WarioWare-Touched;wup-n-dage;-;-;v0;usa;yes;'00050000101A1F00';720;60;SYNCSCR
'00050000101A2000';WarioWare-Touched;wup-n-dagp;-;-;v0;eur;yes;'00050000101A1F00';720;60;SYNCSCR
'00050000101A2100';Rpg2;wup-n-dahj;-;-;v0;jpn;yes;'00050000101A2100';720;60;SYNCSCR
'00050000101A2200';Mario And Luigi-Partners in Time;wup-n-dahe;-;-;v0;usa;yes;'00050000101A2300';720;60;SYNCSCR
'00050000101A2300';Mario And Luigi-Partners in Time;wup-n-dahp;-;-;v0;eur;yes;'00050000101A2300';720;60;SYNCSCR
'00050000101A2400';Tested With Robots;wup-p-ar5p;-;-;v0;eur;yes;'00050000101A2400';720;60;SYNCSCR
'00050000101A2500';Wooden Sen SeY;wup-n-wdsj;-;-;v2;jpn;yes;'00050000101A2500';720;60;SYNCSCR
'00050000101A2800';Hd;wup-n-adgj;-;-;v1;jpn;yes;'00050000101A2800';1080;60;SYNCSCR
'00050000101A2C00';Family Tennis SP;wup-p-wlkp;-;-;v16;eur;yes;'000500001019AE00';720;60;SYNCSCR
'00050000101A2D00';Lego;wup-n-almj;-;-;v1;jpn;yes;'0005000010192100';720;30;SYNCSCR
'00050000101A2E00';Xtype+;wup-n-wexj;00tf;-;v16;jpn;yes;'00050000101A2E00';720;60;SYNCSCR
'00050000101A2F00';Super Toy Cars;wup-n-wctj;-;-;v2;jpn;yes;'000500001016D500';720;60;SYNCSCR
'00050000101A3000';Advance Wars 2-Black Hole Rising;wup-n-pcdp;-;-;v0;eur;yes;'00050000101A3000';720;60;SYNCSCR
'00050000101A3100';Advance Wars 2-Black Hole Rising;wup-n-pcde;-;-;v0;usa;yes;'00050000101A3000';720;60;SYNCSCR
'00050000101A3500';Mario Tennis Ultra Smash;wup-n-avxe;1;-;v32;usa;yes;'00050000101A3500';720;60;SYNCSCR
'00050000101A3600';Mario Tennis Ultra Smash;wup-p-avxp;1;-;v16;eur;yes;'00050000101A3500';720;60;SYNCSCR
'00050000101A3700';SteamWorld Heist;wup-p-ay5p;-;-;-;eur;yes;'00050000101A3700';720;60;SYNCSCR
'00050000101A3800';Spy Chameleon;wup-p-bc9p;-;-;v0;eur;yes;'000500001019C100';720;60;SYNCSCR
'00050000101A3900';Blek;wup-p-bl9p;-;-;v0;eur;yes;'00050000101A3900';720;60;SYNCSCR
'00050000101A3B00';Life of Pixel;wup-n-blpe;00ly;-;v1;usa;yes;'00050000101A3B00';720;60;SYNCSCR
'00050000101A3C00';The Binding Of Isaac-Rebirth;wup-n-brxe;-;-;v1;usa;yes;'00050000101A3C00';720;60;SYNCSCR
'00050000101A3E00';Defense Dome;wup-n-bdfe;-;-;v4;usa;yes;'00050000101A3E00';720;60;SYNCSCR
'00050000101A3F00';Heptrix;wup-n-bhpe;-;-;v0;usa;yes;'00050000101A3F00';720;60;SYNCSCR
'00050000101A4000';SteamWorld Heist;wup-n-ay5e;-;-;-;usa;yes;'00050000101A3700';720;60;SYNCSCR
'00050000101A4300';Beatbuddy;wup-n-btbe;-;-;v0;usa;yes;'00050000101A4300';720;60;SYNCSCR
